job_url,country
https://himalayas.app/companies/remote-recruitment/jobs/marketing-analyst-8554161839,South Africa
https://himalayas.app/companies/bh-properties/jobs/data-analyst,Philippines
https://himalayas.app/companies/tabby/jobs/senior-data-analyst-cx-3552240297,Poland
https://himalayas.app/companies/javvy-coffee/jobs/data-analyst,United States
https://himalayas.app/companies/spring-health/jobs/data-analyst-ii-core-ops-alma,United States
https://himalayas.app/companies/us-federal-solutions/jobs/data-analyst-2689782851,United States
https://himalayas.app/companies/relx/jobs/data-analyst-drug-product-content,United States
https://himalayas.app/companies/lennor/jobs/data-analyst-hybrid-7454350066,Japan
https://himalayas.app/companies/netomi/jobs/lead-business-analyst,India
https://himalayas.app/companies/children-s-wisconsin/jobs/data-analyst-iii,United States
https://himalayas.app/companies/opensesame/jobs/customer-success-operations-analyst,Australia
https://himalayas.app/companies/opensesame/jobs/customer-success-operations-analyst,Canada
https://himalayas.app/companies/opensesame/jobs/customer-success-operations-analyst,India
https://himalayas.app/companies/opensesame/jobs/customer-success-operations-analyst,Ireland
https://himalayas.app/companies/opensesame/jobs/customer-success-operations-analyst,United Kingdom
https://himalayas.app/companies/opensesame/jobs/customer-success-operations-analyst,United States
https://himalayas.app/companies/airslate/jobs/senior-data-analyst-1069183041,Poland
https://himalayas.app/companies/mission-lane/jobs/staff-data-analyst,United States
https://himalayas.app/companies/pavago/jobs/financial-data-analyst-4122137866,Argentina
https://himalayas.app/companies/berkeley-square-it/jobs/dashboards-data-digital-analyst-engineer,United States
https://himalayas.app/companies/reserv/jobs/sr-data-analyst-transport,United States
https://himalayas.app/companies/openly/jobs/staff-analyst-operational-analytics-reporting-remote-us,United States
https://himalayas.app/companies/paired-so/jobs/senior-data-analyst-marketing-focus-at-beautytech-dtc-brand-remote-eu-based-8221045272,Spain
https://himalayas.app/companies/advantage-ontario-advancing-senior-care/jobs/salesforce-data-analyst-contract-to-mid-december,Canada
https://himalayas.app/companies/paired-so/jobs/senior-data-analyst-marketing-focus-at-beautytech-dtc-brand-remote-eu-based-945090844,Romania
https://himalayas.app/companies/cu-medicine/jobs/epic-clarity-data-analyst,United States
https://himalayas.app/companies/200510503z-thermo-fisher-scientific-pte-ltd/jobs/data-analyst-i-in-patient-centered-research,Mexico
https://himalayas.app/companies/linktree/jobs/marketing-analyst,South Africa
https://himalayas.app/companies/arkatechture/jobs/lead-analyst,India
https://himalayas.app/companies/arkatechture/jobs/lead-analyst,United States
https://himalayas.app/companies/tuesday-health/jobs/data-analyst-clinical-operations,Australia
https://himalayas.app/companies/tuesday-health/jobs/data-analyst-clinical-operations,Canada
https://himalayas.app/companies/tuesday-health/jobs/data-analyst-clinical-operations,Germany
https://himalayas.app/companies/tuesday-health/jobs/data-analyst-clinical-operations,India
https://himalayas.app/companies/tuesday-health/jobs/data-analyst-clinical-operations,United Kingdom
https://himalayas.app/companies/tuesday-health/jobs/data-analyst-clinical-operations,United States
https://himalayas.app/companies/assistrx/jobs/data-reporting-analyst-healthtech,United States
https://himalayas.app/companies/inetum/jobs/analista-de-datos-jr,Peru
https://himalayas.app/companies/ci-t/jobs/job-29337-senior-data-analyst-brazil,Brazil
https://himalayas.app/companies/autodesk/jobs/senior-marketing-insights-analyst,United States
https://himalayas.app/companies/european-dynamics/jobs/data-analyst-power-bi-specialist-71870579,Greece
https://himalayas.app/companies/lennor-group/jobs/data-analyst-hybrid-7251141313,Japan
https://himalayas.app/companies/speedlinehub/jobs/data-analyst-antifraud,Australia
https://himalayas.app/companies/speedlinehub/jobs/data-analyst-antifraud,Canada
https://himalayas.app/companies/speedlinehub/jobs/data-analyst-antifraud,Denmark
https://himalayas.app/companies/speedlinehub/jobs/data-analyst-antifraud,Finland
https://himalayas.app/companies/speedlinehub/jobs/data-analyst-antifraud,France
https://himalayas.app/companies/speedlinehub/jobs/data-analyst-antifraud,Germany
https://himalayas.app/companies/speedlinehub/jobs/data-analyst-antifraud,Italy
https://himalayas.app/companies/speedlinehub/jobs/data-analyst-antifraud,Netherlands
https://himalayas.app/companies/speedlinehub/jobs/data-analyst-antifraud,Norway
https://himalayas.app/companies/speedlinehub/jobs/data-analyst-antifraud,Spain
https://himalayas.app/companies/speedlinehub/jobs/data-analyst-antifraud,Sweden
https://himalayas.app/companies/speedlinehub/jobs/data-analyst-antifraud,Switzerland
https://himalayas.app/companies/speedlinehub/jobs/data-analyst-antifraud,United Kingdom
https://himalayas.app/companies/speedlinehub/jobs/data-analyst-antifraud,United States
https://himalayas.app/companies/teladoc-health/jobs/senior-data-analyst-argentina,Argentina
https://himalayas.app/companies/teya/jobs/data-analyst-payments-9365659183,United Kingdom
https://himalayas.app/companies/imex-cargo/jobs/data-analyst-intern,United States
https://himalayas.app/companies/hirelago/jobs/marketplace-reporting-specialist-6951794895,Colombia
https://himalayas.app/companies/drivetrain/jobs/business-analyst-customer-platform,India
https://himalayas.app/companies/navitus-health-solutions/jobs/sr-analyst-data-governance,United States
https://himalayas.app/companies/navitus-health-solutions/jobs/sr-data-analyst-pharmacy-network,United States
https://himalayas.app/companies/providence/jobs/principal-data-analyst-revenue-cycle-remote,United States
https://himalayas.app/companies/sarnova/jobs/data-analyst-cardio-partners-remote,Australia
https://himalayas.app/companies/sarnova/jobs/data-analyst-cardio-partners-remote,Canada
https://himalayas.app/companies/sarnova/jobs/data-analyst-cardio-partners-remote,Ireland
https://himalayas.app/companies/sarnova/jobs/data-analyst-cardio-partners-remote,United Kingdom
https://himalayas.app/companies/sarnova/jobs/data-analyst-cardio-partners-remote,United States
https://himalayas.app/companies/next-move-healthcare/jobs/hris-data-analyst,United States
https://himalayas.app/companies/gohenry/jobs/data-analyst,United Kingdom
https://himalayas.app/companies/reserv/jobs/sr-data-analyst-data-model-regulatory,United States
https://himalayas.app/companies/public-service-division/jobs/contract-senior-analyst-data-pilots-data-exploration-and-partnerships,Singapore
https://himalayas.app/companies/habitat-health/jobs/sr-data-analyst-reporting,United States
https://himalayas.app/companies/tabby/jobs/senior-data-analyst-cx-3864958207,Portugal
https://himalayas.app/companies/truelogic-io/jobs/senior-data-analyst-travel-entertainment-colombia,Colombia
https://himalayas.app/companies/zippi/jobs/business-analyst-ba,Brazil
https://himalayas.app/companies/pradeepit-consulting-services-pvt-ltd/jobs/freelancer-business-analyst-for-google-cloud-platform-2055252840,India
https://himalayas.app/companies/qs-quacquarelli-symonds/jobs/senior-data-analyst,Ecuador
https://himalayas.app/companies/pearl-health/jobs/data-analyst-aco-operations-part-time-contract,United States
https://himalayas.app/companies/kyivstar/jobs/big-data-analyst,Ukraine
https://himalayas.app/companies/tiger-analytics/jobs/data-analyst-financial-planning-and-analysis-canada,Canada
https://himalayas.app/companies/aimpoint-digital/jobs/internal-reporting-analyst-2026-col,Colombia
https://himalayas.app/companies/buxton/jobs/predictive-data-analyst-contract-position-12-months,United States
https://himalayas.app/companies/paired-so/jobs/domo-bi-analyst-at-dtc-e-commerce-brand-remote-us-based,Brazil
https://himalayas.app/companies/paired-so/jobs/domo-bi-analyst-at-dtc-e-commerce-brand-remote-us-based,United States
https://himalayas.app/companies/health-network-one/jobs/lead-clinical-analyst,United States
https://himalayas.app/companies/guidehouse/jobs/program-services-analyst,United States
https://himalayas.app/companies/ats-rippling/jobs/data-analyst-76225397,United States
https://himalayas.app/companies/netbrain/jobs/data-analyst,United States
https://himalayas.app/companies/eastwood-cleef-llc/jobs/senior-data-analyst,United States
https://himalayas.app/companies/telus-digital/jobs/online-data-analyst-english-speaker-in-uk-7909530795,United Kingdom
https://himalayas.app/companies/telus-digital/jobs/remote-online-data-analyst-dutch-belgium,Belgium
https://himalayas.app/companies/telus-digital/jobs/online-data-analyst-german-at,Austria
https://himalayas.app/companies/telus-digital/jobs/online-data-analyst-english-us,United States
https://himalayas.app/companies/connectprep/jobs/data-analyst-internship-9516406824,United States
https://himalayas.app/companies/telus-digital/jobs/remote-online-data-analyst-polish-pl,Poland
https://himalayas.app/companies/telus-digital/jobs/remote-online-data-analyst-german-ch,Switzerland
https://himalayas.app/companies/berkeley-research-group/jobs/data-analyst-8101026040,United States
https://himalayas.app/companies/telus-digital/jobs/remote-online-data-analyst-dutch-nl,Netherlands
https://himalayas.app/companies/telus-digital/jobs/online-data-analyst-hebrew-il,Israel
https://himalayas.app/companies/crowdstrike/jobs/data-analyst-remote-rou,Romania
